"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Sri Lanka","LKA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40623250291.2275","43928887356.3908","46906901924.5462","51331548066.7617","55363577999.5983","59633352225.8042","63032797163.6418","68226854020.2047","72236426963.6238","76430788334.7677","82827767702.7464","83336429452.5302","88010895173.9377","94970515773.8699","102837746042.22","112659899733.8","124969745367.883","137048929405.354","148027860135.719","154434862574.302","168758115433.313","186763262332.062","207751344863.546","218575689874.459","233758925469.67","248089689862.527","262055210364.9","276168455464.608","291974279252.826","",
"Lower middle income","LMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3424120081880.57","3591841050676.8","3792361298521.8","3959845557366.81","4171521410720.8","4477977571178.93","4835784694459.41","5110090590052.91","5220776105030.91","5559246338653.54","5934413880717.87","6335195889387.38","6722670891712.12","7272217738773.14","7992695694624.95","8793984115975.08","9699160893279.7","10661788144340.3","11357018398839.4","12033766531519.6","13007069687641.9","13936111740692.6","14932754742983.3","16052461725317","17299487604170.1","18506587473091.9","19818591583367.8","21365004837130.6","23140755851373.5","",
"Low & middle income","LMY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10766594882232.1","11283119477345.6","11775516695775.9","12557321254732","13220432793189.3","14065671016418.8","15087296664205","16073477933696.3","16650110793918.8","17534727358626.7","18943103573028.8","20106060313092.2","21364025337650.3","23074063846013","25560309974217.1","28323666172189.1","31869573621532.4","35558373414560.6","38754076014844.9","40416054667061.7","43985493701134.9","47970300723622.4","51456168252713.3","55022215056583.7","58674275314966.1","61597594009685","65147356821383.9","69819651514179.1","74988270874483.8","",
"Lesotho","LSO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436380545.80658","1588406436.76996","1737618200.65478","1841218524.39554","1992989151.14466","2101742089.73348","2260014829.91071","2384131663.90076","2448037900.70435","2495204280.90449","2649848510.64846","2804417570.83234","2869397281.56039","3055952620.98618","3191335864.2939","3404805358.74779","3656226769.67902","3935894095.62654","4282873000.33036","4408493164.4341","4746616283.02165","5167044576.04295","5576838678.05242","5797038376.6655","6073121218.77217","6304864035.76781","6578953781.24747","6551338748.7831","6787040655.11633","",
"Late-demographic dividend","LTE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5282597059673.75","5532188501795.39","5711859756908.7","6113068454618.81","6531839225937.19","7051010199697.03","7552704535405.04","8087276449711.7","8384386935286.57","8879663509297.81","9721312644656.04","10451529559038.1","11294365835697.4","12351292391362.6","13724588377680","15305266251979.2","17532497042425.9","19850628480819.6","21999944690332.2","23004395684781.5","25169940803572.4","27877087671028.7","30071475409805.1","32199847977275.6","34256213914932.3","35869986218322.6","37753194753193.1","40547851077164.1","43652549722388","",
"Lithuania","LTU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21498921271.1124","22976159143.2288","25276081839.8412","27553461195.4379","27565324035.0702","29597706377.6129","32804910174.9313","36132756325.6157","41213626476.4683","44008354695.9813","48263315520.7175","53903115808.3825","61702970254.1343","66344511733.0725","57393808543.6795","62066465031.8176","69113449621.1446","73635365891.8323","78911243564.7314","82564123498.3119","83730582306.7981","87005466604.3919","94227511601.5591","98920631432.4132","",
"Luxembourg","LUX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11327502020.7178","12722856911.9803","13249581332.7815","14133257898.1986","14986601656.478","16196147615.5377","17125607235.6981","17971798930.0067","18855205923.6156","21794057203.7217","24148724521.8265","24678953580.9611","26222378149.9609","27115548491.6415","29341697511.5432","31733108754.2518","36842699176.0412","40310645347.7088","42362971851.4074","40956687933.3643","43402064572.9989","47690524461.9649","48646428610.814","51940075107.1763","56353766041.0479","59096856502.3694","62953987459.0526","65948316649.1777","68878323882.4048","",
"Latvia","LVA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13610829974.3336","13646262404.9426","14200231710.6977","15734397926.0206","16985824991.409","17666557467.6797","18977536443.5246","21077527886.3367","23223297600.1608","25192410017.6487","27608196670.9496","30977911506.8565","34928259735.1769","39885636136.2589","42384065970.2239","36245672871.1603","36890425463.2971","40760562652.774","43312929342.1795","45672703403.1217","47540188843.9809","49103842984.7085","50704954623.1687","54606977827.0874","58383571139.048","",
"Macao SAR, China","MAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9009156246.12903","9654606620.63533","11187841174.9544","12046947225.0586","12827405314.4227","13528124266.4665","13718067855.406","13915613507.3312","13429059800.2948","13301562241.1666","14380462115.1688","15120408362.5484","16733818111.7579","19030773495.494","24771990123.3798","27602312815.6538","32223845955.8115","37870111374.2841","39916996626.1488","40752753969.7201","51643169183.995","64148218365.2919","71417700346.3878","80810240872.3566","81350116562.7909","64464997487.6585","64701794625.2788","72450677326.9057","78254752438.0468","",
"St. Martin (French part)","MAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63709713549.5194","70617040612.9361","70711218374.7306","71850476434.6107","81154734517.2089","78377652190.8395","89687906611.2311","89810578230.9128","97395570591.5205","99870146892.6774","104055813782.919","114122122031.023","119545874709.672","129024621465.305","138854202772.771","147892382104.414","163909216044.916","174256381117.011","188168357104.258","197649143740.601","207581865349.895","223034630236.893","234154103761.97","249069562871.2","260556375001.726","275288829662.437","281248754677.523","298731522277.652","315158783376.393","",
"Monaco","MCO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8490306607.2762","8137649823.83816","8414318313.80812","7952346549.58099","7795440224.51635","8137684053.27701","8823464974.62834","9662147687.24979","10491127448.0467","11570815062.9222","12826082243.3101","13848508556.4662","14647133692.0497","16096738860.949","15246285159.7861","16519042516.8993","17845291368.6009","18080278997.2434","20061424392.608","21462936436.5685","21619077039.5544","22819070818.6564","24343551902.2509","25784391461.9348","",
"Madagascar","MDG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14511471399.2261","14055644060.3889","14546480080.7075","15203328348.4511","15516857676.2401","16113472577.9567","16761120284.5891","17679893484.4133","18581942180.8317","19728482871.4315","21129589770.9928","22892483473.1245","20307351054.0522","22708431746.3219","24545713147.1249","26475305655.2066","28646494115.2486","31251748563.7667","33998256557.4694","32894438456.145","33483810078.9009","34722812390.6394","36454350986.122","37947397857.4569","39956434988.6705","41648643831.7489","43785359847.4221","46372570452.1109","49670559379.4855","",
"Maldives","MDV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447688547.57246","1590048043.59661","1753300585.58857","1905917645.76607","2052837662.76008","2179441435.33306","2139411423.36102","2331212181.25939","2701000632.81957","2941076579.18354","2634526004.69346","3422983927.76472","3786072228.25253","4225823253.98079","3950231941.39965","4286595635.79957","4751030617.62781","4964043672.66156","5418937040.86183","5926159630.20351","6162301438.57531","6624544111.13773","7209740844.11151","7894130972.23339","",
"Middle East & North Africa","MEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1970144441582.02","2103959446808.83","2251675063608.76","2365898779853.83","2468202160350.95","2588330760253.58","2760786082031.07","2901508374955.64","3080562885355.89","3188587243186.36","3443618114540.57","3567879132655.78","3691807740709.21","3941766372231.58","4372741261014.71","4722200756145.84","5140183094219.02","5554327715137.53","5911187260018.63","6011293324996.16","6390522846693.05","6728555673359.05","7111545639507.83","7425105515777.95","7767550147276.77","8038303861597.17","8566399096620.22","8867864025140.32","9298077295272.38","",
"Mexico","MEX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","545539459079.817","588613053434.069","625706437346.766","758247409111.742","812704221638.171","777544178691.375","845410743583.087","918870686638.6","977196844446.241","1018601794034.79","1096780829250.8","1116305299601.21","1137595954619.2","1183622615606.06","1263142572213.82","1341775400309.42","1485209697967.45","1560053813909.2","1653898166712.45","1637276799538.65","1741129416219.66","1911319122227.47","2012767821886.24","2064490858166.15","2171926769954.9","2228163971080.59","2316590729745.45","2423665719221.75","2504211474501.11","",
"Marshall Islands","MHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94470651.771619","97751255.3120976","107118212.232867","116242360.367909","125702868.240348","138879390.499718","126851668.155884","120721652.102143","121080115.892174","121286594.740401","125676953.616755","137200551.466137","144585246.99452","144890639.710858","150203847.082169","158421351.328349","164306045.390563","173391814.445869","164827438.858471","168481932.215757","183322966.613289","185737266.300436","184812388.390395","195046900.853163","196868917.5409","202140371.053709","207021009.953043","219513754.721094","233011656.714547","",
"Middle income","MIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10484062569628","10989544233205.3","11480444579923.8","12251825131999.5","12904328565757.9","13729471179433","14728064806449.3","15693528367264.1","16254020612877.7","17117744021198.9","18500611219021.3","19632059774479.2","20865133955276.8","22541088959251.6","24977520237657.5","27682363661621.9","31167091345023","34787378976241.1","37919293281760.5","39533041159318.4","43028269628190.4","46956308978258.5","50379898994026.1","53862189235799.2","57427774112444.8","60299391384098.3","63787878016989.5","68364981877174.9","73425374132611.8","",
"North Macedonia","MKD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11034512509.6594","10703731782.3714","10228924391.877","9689148243.93062","9722059281.94039","9815267543.44735","10113439112.8965","10435977248.134","10937048449.129","11547043505.285","12467407789.514","12316010280.1851","12919253620.3867","13352712835.1551","14564126409.6441","15987103630.0815","17711677563.5441","19090677171.1115","21537380834.9949","22582362015.7398","23345237910.4249","24064167064.4152","24558656811.486","26269714220.9939","27776001083.087","28759659627.8162","30822819448.9773","31852356726.2141","34074405984.6724","",
"Mali","MLI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6986316433.60476","8070882925.1059","7989116448.58975","8437833642.92312","8943768569.76833","9215405663.51653","10046267546.7531","10713006845.9067","11653866895.3157","12496098555.9208","12767673702.5243","15053972239.7169","15767109869.8857","17524430970.1876","18276966707.331","20077843590.5783","21649834107.4716","23008089267.7016","24575253760.3318","25921261677.0555","27642895641.2208","29134739169.0792","29445208707.7656","30652146179.348","33431836098.5685","35804053416.0056","38294923471.8518","41130057353.5024","44196429739.3879","",
"Malta","MLT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3307411813.59804","3633186156.45263","3890297398.44324","4160913921.55053","4489923874.97499","4874814330.12798","5195228008.24291","5791708480.05122","6113977454.95505","6574177721.93753","7577717668.87949","7711737802.97558","8141793441.78221","8345352005.94014","8587594279.85207","8978232493.92645","9412863720.68316","10124662344.81","10722939000.5661","10781945915.986","11527097115.8245","11899362307.9176","12364435233.0218","13239168682.21","14510374273.4523","16108943984.7461","17461932042.6749","19426773745.8581","20589238249.0073","",
"Myanmar","MMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19587246271.7752","20117891508.1017","22564230104.7956","24493873660.4602","26887664790.856","29358794880.3089","31822501068.9385","34200733226.5493","36614538558.3721","41208549904.98","47920883563.3472","54527373746.8165","62050783539.8335","71952964415.5142","83913031638.826","98267662506.8059","114479876815.501","131651672299.113","147976369527.033","164835002230.423","182821724084.297","197076675497.924","215584439740.57","237851695153.545","261717701724.758","283013564604.918","302881416751.002","329498250573.73","358451366831.555","",
"Middle East & North Africa (excluding high income)","MNA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1189632392867.37","1208037631849.65","1293788576427.59","1361437263947.99","1410362149246.1","1479667884868.39","1595751990862.35","1679788643440.85","1814313902988.19","1922740841189.5","2057030506738.41","2150360967035.72","2257086356198.44","2359097232344.11","2613901388342.13","2817151712745.56","3063899215281.98","3338552742154.6","3528193622704.4","3647590245815.75","3884264247409.27","3943027172425.63","4119917004057.25","4266263223919.86","4444632657676.56","4541826665067.42","4940740165605.97","5178424763855.5","","",
"Montenegro","MNE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3631289211.92068","4113933298.28177","4329951243.60078","4489587682.56295","4805718460.49924","5106755188.77554","6425720155.0636","7665970111.00648","8524424967.1021","8053138393.41739","8445898899.97934","8974067442.65285","8603938446.33898","9237489066.39189","9557907981.26826","10164369481.2386","11118359282.7296","12046041759.8354","12876309804.6895","",
"Mongolia","MNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7260406892.09712","6853404200.48519","6360746986.08432","6305116603.59021","6577203733.42057","7143301098.1114","7436680042.26296","7859700655.93445","8213626804.23406","8588045189.24454","8880653326.70738","9343415414.09807","9940422843.7004","10834247028.4787","12308102951.0648","13612091722.0599","15223949681.9896","17234970334.4993","19134026839.253","19035310545.5429","20482866404.2011","24526362242.0886","28076294275.8113","31896989568.4935","35063179381.7145","36281493743.5751","37106787270.5675","39830151121.7813","43748568745.6221","",
"Northern Mariana Islands","MNP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4326759612.33752","4155315924.15573","4704202541.10484","5118703521.28451","5343844624.44095","6051419109.10773","6851385448.12957","7616274470.77633","8630327596.31776","8928122578.436","10227010857.0583","11353945107.2098","12365828682.1438","13705721705.1905","15070753603.7403","17033254633.9656","18843132143.7635","20609873124.6946","22078177804.6809","23784600915.6562","26079156558.8776","28508558866.2493","31028923103.9599","33955067193.5684","36625468634.6772","38441930176.9891","40638198089.8233","43055208923.3648","",
"Mauritania","MRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3697618186.24998","3891015141.20797","4054272164.95654","4394104527.17349","4350571621.0639","4877971246.77215","5256326305.44158","5130697380.62023","5332569285.58229","5826791106.63058","5931408025.4281","6183272439.22694","6322846579.46445","6825283388.91745","7411873389.80637","8328259408.02339","10199312956.1392","10768415285.1575","11096432603.7138","11064510835.8354","11727781033.8623","12535969841.7305","13516792653.3725","14591655212.1037","15697313882.844","15934119319.9176","16405342263.2754","17230933226.6813","18278024136.031","",
"Mauritius","MUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5208493718.89696","5623464720.59198","6126203895.39834","6590064831.79683","7009182671.61981","7462990412.16138","8024296092.77973","8626916144.58463","9253730749.02907","9632433430.66391","10655555592.4628","11253800238.1907","11616423097.203","12533258798.7859","13427983744.2393","14092380885.2037","15225266056.917","16529635706.5846","17758924521.0139","18487519822.2605","19521611694.94","20742028226.4255","21878902447.2474","23010981216.0484","24324289333.0595","25457900426.3366","26724030474.2715","28270664549.9801","30052196419.9598","",
"Malawi","MWI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4557663029.00767","5123142426.92481","4855653856.71088","5452450006.9547","4998616985.04885","5957172969.12962","6510098883.16235","6873506033.27858","7221622715.30751","7548762659.42803","7839147333.86782","7612544188.77529","7864416859.87938","8467514907.72854","9166816575.25047","9761329281.27321","10529393254.0515","11850217363.0759","13003654888.9456","14194002905.0624","15346473085.9545","16427533195.5102","17058320128.7546","18260278597.103","19666270582.2104","20433114171.9283","21169672700.1153","22434950110.0288","23785805317.9465","",
"Malaysia","MYS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123512725119.719","139878195110.293","155777464225.581","175247563840.815","195478374851.74","219193842136.183","245534112062.431","268057952084.103","251125464436.666","270386864117.975","300919977141.738","309112389559.438","330929616092.454","356586895101.619","391027035874.448","424706877019.042","461996398298.23","504288785579.152","538937892768.805","534827321206.347","581232234161.725","624786298313.787","671622002307.765","715485696692.639","772812227281.544","820844849435.837","866746004186.688","933933957411.538","1002046323609.1","",
"North America","NAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6523344461614.63","6724940799046.21","7105159727550.63","7473150413888.78","7943090525436.62","8327315958769.79","8784577105325.59","9332256240414.49","9855641696558.58","10476423888109.1","11152882224570.8","11518545271315","11906737303800.6","12480880857280.5","13296281500547","14207423415153.3","15055766408910.1","15752672416718.3","16055710439654.2","15757278356807.1","16356267174875","16973598089113.5","17665015654014.8","18338536061028.3","19142873692261.9","19814190492063.9","20336323304248.7","21196624366082.3","22332155139753.5","",
"Namibia","NAM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5312408315.44323","5940521400.97331","6512717738.46753","6561714034.99185","6817765109.87754","7232121670.91954","7599570532.76092","8056856644.60277","8415721404.77479","8824870851.57207","9337218558.80974","9654423612.58912","10276764128.3015","10911418706.7209","12580001844.0432","13299954109.9255","14671635385.8408","15875396838.5693","16613044937.8446","16789239108.1331","18010634843.5331","19322996884.943","20690409326.557","22235604072.0269","24095331316.2859","25835207464.5977","26411068143.1083","26679511315.7793","27180101703.4338","",
"New Caledonia","NCL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4651398951.44692","4929117469.62675","4712924404.56737","4894516181.15966","5199221985.78365","5446560696.02974","5735921683.63568","5995520655.82261","6694903395.29007","6752937049.64378","6806586152.29","7450053196.99729","7794865800.55575","8360423944.85764","8594089796.31946","9260571321.52337","10094182441.0983","10691493060.547","11944463429.4771","11949747595.7158","13100141932.5199","13679116082.3319","15593498779.1262","16703098920.6764","18300479019.4017","19298366102.6979","20470418144.8556","21880262428.2187","23866321073.8786","",
"Nigeria","NGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207650213185.69","215441720316.42","230556340068.361","231215601699.916","231866933148.893","236556773078.877","250995686497.448","262822948531.327","272641559408.625","278193533857.387","298678423508.386","323292243544.965","378747821822.398","414125650579.635","464615083778.87","509933708488.612","557199481140.444","609879713095.702","663800291154.53","722616611917.388","789561205230.205","848839134546.671","901713632943.886","978749981326.93","1060191600565.37","1099953040231.65","1094002025901.78","1123780567071.54","1173456270804.93","",
"Nicaragua","NIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8051070392.25915","8307583383.50315","8529733104.86957","8697515897.75552","9179739048.26827","9926299861.87285","10749335510.3631","11368437310.2371","11923100823.2806","12946264977.4201","13778548577.7599","14497680347.2505","14838031867.6008","15494561436.6434","16756964955.5618","18018887562.4907","19335020559.5621","20862186905.8847","21998661039.2646","21436470318.9782","22642727321.2718","24575864514.6593","26674445289.6039","28479816845.4249","30407027435.488","32205093513.5138","34043028902.5305","36312148556.232","35777246338.7006","",
"Netherlands","NLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286252433080.095","303151052759.06","315349451543.68","326880764336.381","343746700456.904","361890611513.398","380251525971.303","406100654191.724","435223409422.05","462796668420.942","507629485628.805","532637638484.062","556285472929.846","553474311111.687","582515702366.553","614044200508.505","669720366489.807","719103028810.809","763407743799.947","736694294775.812","748362630749.525","777880906388.857","792042289740.032","827475738129.662","830318571509.821","852113154375.18","874312022859.541","933708429415.865","970604942312.105","",
"Norway","NOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78180942391.7826","83318016106.4464","88262744963.5201","92924788713.9726","99707171449.1107","106028035608.426","117382092806.77","126012436294.903","124904953071.166","136333970612.487","165903510715.498","170529966468.637","172360885220.162","175979521454.09","195207496234.114","220981890027.144","252162616618.485","263131006082.917","294277831349.971","267393484951.085","283161124301.365","307471559230.611","327987730556.922","340137921349.59","338506031929.012","313314639533.399","302263502059.791","327237491369.429","348145261704.001","",
"Nepal","NPL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14575392403.8689","16027868351.7632","17066297311.0889","18143239385.1594","20053146303.9284","21183744845.2164","22721023269.0739","24279699422.0058","25293585676.8393","26790987593.5096","29088066644.1583","31152912009.6499","31683697369.0474","33545240081.3128","36061428614.9727","38478445100.7182","40976711852.6538","43512958532.4175","47067320713.4433","49576002615.7587","52569296797.2096","55503825716.8332","59272944719.6457","62803390526.2811","67824007260.385","70827105299.7814","72023121031.2084","79427520978.3839","86779060267.4217","",
"Nauru","NRU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37560838.8320993","51471090.9468192","56354701.804009","64736887.9804184","73811384.0187438","82814782.5114975","113100432.013408","157330601.695782","163478392.570808","182453748.282401","193646252.984266","209670092.7232","",
"New Zealand","NZL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49492829660.7205","50909736695.7291","52685065245.1418","57014829585.8259","61874510843.0641","65781972638.921","68907771506.5434","72363960724.6959","73793768983.6277","78923926226.423","83024287439.3541","87313103274.2414","92024844754.3231","96521596825.8527","102516431189.977","106147882736.156","116156820346.071","124120146356.629","127199876032.143","132088365811.831","135972660294.264","143508208746.799","145406392791.762","160890303386.149","168034260409.653","172224677187.17","183609914746.246","193858465262.22","200331983663.265","",
"OECD members","OED","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17867131158963.5","18717916985281.7","19571849051113","20415217769488.2","21507142981349.5","22564370467535.6","23740037094630.5","25014891601663.5","26083284177591.5","27314949015354.2","29206515467306.3","30331304589627.3","31517081555508.7","32655562794888.5","34628615632210.8","36516999739772.6","39209198272548.8","41398153202944.9","42781319350209.2","41946514815700.2","43788767321533.1","45826492168579.1","47351417832399.6","49316061196776.8","51107546515426.3","52910680136296.9","54616531739289.3","57296069802249.7","59472101556291.4","",
"Oman","OMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41208037201.6291","45189246501.8696","50107886626.8663","54394824383.3595","57709599022.4416","61863781692.3608","64915363025.2051","70018972981.6151","72678012421.674","73635323246.756","79347652245.7015","84722819890.2997","85115755367.9618","84382534589.9777","87773962404.1185","92762136538.6742","100703357161.726","108012995890.443","119143003272.589","127389369529.638","135065787656.506","136358363675.009","151943458135.444","161370436342.505","168946729043.896","178849191079.035","189809348211.282","193933234516.024","202161841936.766","",
"Other small states","OSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224575661713.957","240523722865.652","256310097771.038","272688651846.931","307853103654.408","336544952186.122","387966809296.653","440435004943.894","488359696474.942","506161940268.624","556160441810.705","613520890661.606","648545705017.165","680995945218.972","712526270573.896","739769786913.024","765721809197.458","798122078318.74","832569807309.991","",
"Pakistan","PAK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213466086260.815","231855107923.207","255412552688.677","266059869215.436","281897355029.785","302091066301.569","322531618852.216","331421490889.663","343698861270.393","361422659822.928","385243288576.755","401498219553.995","420999774293.937","449600044242.613","495725236886.055","550359505485.35","602042070172.091","648091780996.371","671939172206.378","696233775718.57","715663301018.035","750693024684.963","791922151828.209","841247232847.626","897232569902.896","949730376707.515","1013178990524.2","1089781692465.67","1181412872851.48","",
"Panama","PAN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12595539703.1987","14247984956.7727","15767888394.9103","17022111426.5295","17881113041.8712","18575837157.5967","19687681756.6064","21321128204.3084","23144010303.1709","24397852514.634","25620563106.5576","26332890182.1366","27345698506.155","29024913410.8586","32048381207.195","35423148162.3067","39652853270.092","45597683390.6957","51065981955.8831","52094868683.2593","55773286771.2841","63380187782.4488","70912477895.4667","77138121838.128","82579824306.6819","88247614674.4813","93643298812.2074","100500940362.292","106734545833.397","",
"Peru","PER","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75248202376.6891","79519339026.7002","80891907663.7074","87150589237.3981","99967456145.9784","109627941991.987","114759904398.349","124299781947.734","125206643376.31","128913132676.322","135345998278.781","139169347693.395","149080367730.709","158173475242.032","170485541454.488","186844956682.128","206992342958.72","230658800653.378","256606125415.366","261395749718.014","286476158725.934","310964900334.817","336387289587.939","362323222989.017","377972385072.465","394438238135.184","414515439038.351","433033876643.498","461223353620.681","",
"Philippines","PHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161207003001.714","165694785365.1","170042956328.534","177755643504.759","189517191316.634","202543897604.889","218309801305.783","233589673823.833","234856456799.838","245589905790.371","262155702118.354","275659053568.722","290228560420.625","310311704567.047","340009000077.546","367350591799.005","398310266794.586","436072801129.551","463016279463.548","471903583016.002","513839060535.663","543770720548.511","591241107512.977","644115253961.723","696632884930.423","746795765854.603","806934178527.449","877179868890.844","954650488949.628","",
